p,X,Y,Z,VX,VY,VZ,pitch,yaw,roll,bisBridgeOut
Player State7062,-3,-18,8,3,-3,1,0,1,0,FALSE
Player State7063,-3,-18,8,3,-3,0,0,1,0,FALSE
Player State7064,-3,-18,8,3,-3,0,0,1,0,FALSE
Player State7065,-3,-18,8,3,-3,0,0,1,0,FALSE
Player State7066,-3,-18,8,3,-2,0,0,1,0,FALSE
Player State7067,-3,-18,8,3,-2,0,0,1,0,FALSE
Player State7068,-3,-18,8,3,-2,0,0,1,0,FALSE
Player State7069,-3,-19,8,3,-2,0,0,1,0,FALSE
Player State7070,-3,-19,8,3,-2,0,0,1,0,FALSE
Player State7071,-3,-19,8,3,-2,0,0,1,0,FALSE
Player State7072,-3,-19,8,3,-2,0,0,1,0,FALSE
Player State7073,-3,-19,8,3,-2,0,0,1,0,FALSE
Player State7074,-3,-19,8,3,-2,0,0,1,0,FALSE
Player State7075,-3,-19,8,3,-2,-1,0,1,0,FALSE
Player State7076,-3,-19,8,3,-2,-1,0,1,0,FALSE
Player State7077,-3,-19,8,3,-2,-1,0,1,0,FALSE
Player State7078,-3,-19,8,3,-2,-1,0,1,0,FALSE
Player State7079,-3,-19,8,3,-2,-1,0,1,0,FALSE
Player State7080,-3,-19,8,3,-2,-2,0,1,0,FALSE
Player State7081,-3,-19,8,3,-2,-2,0,1,0,FALSE
Player State7082,-3,-19,8,3,-2,-2,0,1,0,FALSE
Player State7083,-3,-19,8,3,-1,-2,0,1,0,FALSE
Player State7084,-3,-19,8,3,-1,-2,0,1,0,FALSE
Player State7085,-3,-19,8,3,-1,-2,0,1,0,FALSE
Player State7086,-3,-19,8,3,-1,-3,0,1,0,FALSE
Player State7087,-3,-19,8,3,-1,-3,0,1,0,FALSE
Player State7088,-2,-19,8,3,-1,-3,0,1,0,FALSE
Player State7089,-2,-19,8,3,-1,-3,0,1,0,FALSE
Player State7090,-2,-19,8,3,-1,-3,0,1,0,FALSE
Player State7091,-2,-19,7,3,-1,-3,0,1,0,FALSE
Player State7092,-2,-19,7,3,-1,-3,0,1,0,FALSE
Player State7093,-2,-19,7,3,-1,-4,0,1,0,FALSE
Player State7094,-2,-19,7,3,-1,-4,0,1,0,FALSE
Player State7095,-2,-19,7,3,-1,-4,0,1,0,FALSE
Player State7096,-2,-19,7,3,-1,-4,0,1,0,FALSE
Player State7097,-2,-19,7,3,-1,-4,0,1,0,FALSE
Player State7098,-2,-19,7,3,-1,-5,0,1,0,FALSE
Player State7099,-2,-19,7,3,-1,-5,0,1,0,FALSE
Player State7100,-2,-19,7,3,-1,-5,0,1,0,FALSE
Player State7101,-2,-19,7,3,-1,-5,0,1,0,FALSE
Player State7102,-2,-19,7,3,-1,-5,0,1,0,FALSE
Player State7103,-2,-19,7,3,0,-5,0,1,0,FALSE
Player State7104,-2,-19,7,3,0,-5,0,1,0,FALSE
Player State7105,-2,-19,7,3,0,-6,0,1,0,FALSE
Player State7106,-2,-19,7,3,0,-6,0,1,0,FALSE
Player State7107,-2,-19,7,3,0,-6,0,1,0,FALSE
Player State7108,-2,-19,7,3,0,-6,0,1,0,FALSE
Player State7109,-2,-19,7,3,0,-6,0,1,0,FALSE
Player State7110,-2,-19,6,3,0,-7,0,1,0,FALSE
Player State7111,-2,-19,6,3,0,-7,0,1,0,FALSE
Player State7112,-2,-19,6,3,0,-7,0,1,0,FALSE
Player State7113,-2,-19,6,3,0,-7,0,1,0,FALSE
Player State7114,-2,-19,6,3,0,-7,0,1,0,FALSE
Player State7115,-2,-19,6,3,0,-8,0,1,0,FALSE
Player State7116,-2,-19,6,3,0,-8,0,1,0,FALSE
Player State7117,-2,-19,6,3,0,-8,0,1,0,FALSE
Player State7118,-1,-19,6,3,0,-8,0,1,0,FALSE
Player State7119,-1,-19,6,3,0,-8,0,1,0,FALSE
Player State7120,-1,-19,6,3,0,-8,0,1,0,FALSE
Player State7121,-1,-19,5,3,0,-9,0,1,0,FALSE
Player State7122,-1,-19,5,3,0,-9,0,1,0,FALSE
Player State7123,-1,-19,5,3,0,-9,0,1,0,FALSE
Player State7124,-1,-19,5,3,0,-9,0,1,0,FALSE
Player State7125,-1,-19,5,3,0,-9,0,1,0,FALSE
Player State7126,-1,-19,5,3,0,-10,0,1,0,FALSE
Player State7127,-1,-19,5,3,0,-10,0,1,0,FALSE
Player State7128,-1,-19,5,3,0,-10,0,1,0,FALSE
Player State7129,-1,-19,5,3,0,-10,0,1,0,FALSE
Player State7130,-1,-19,5,3,0,-10,0,1,0,FALSE
Player State7131,-1,-19,4,3,0,-11,0,1,0,FALSE
Player State7132,-1,-19,4,3,0,-11,0,1,0,FALSE
Player State7133,-1,-19,4,3,0,-11,0,1,0,FALSE
Player State7134,-1,-19,4,3,0,-11,0,0,0,FALSE
Player State7135,-1,-19,4,3,0,-11,0,0,0,FALSE
Player State7136,-1,-19,4,3,0,-11,0,0,0,FALSE
Player State7137,-1,-19,4,3,0,-12,0,0,0,FALSE
Player State7138,-1,-19,4,3,0,-12,0,0,0,FALSE
Player State7139,-1,-19,3,3,0,-12,0,0,0,FALSE
Player State7140,-1,-19,3,3,0,-12,0,0,0,FALSE
Player State7141,-1,-19,3,3,0,-12,0,0,0,FALSE
Player State7142,-1,-19,3,3,0,-12,0,0,0,FALSE
Player State7143,-1,-19,3,3,0,-13,0,0,0,FALSE
Player State7144,-1,-19,3,3,0,-13,0,0,0,FALSE
Player State7145,-1,-19,3,3,0,-13,0,0,0,FALSE
Player State7146,-1,-19,3,3,0,-13,0,0,0,FALSE
Player State7147,-1,-19,3,3,0,-13,0,0,0,FALSE
Player State7148,-1,-19,2,3,-1,-13,0,0,0,FALSE
Player State7149,-1,-19,2,3,-1,-13,0,0,0,FALSE
Player State7150,0,-19,2,3,-1,-14,0,0,0,FALSE
Player State7151,0,-19,2,3,-1,-14,0,0,0,FALSE
Player State7152,0,-19,2,3,-1,-14,0,0,0,FALSE
Player State7153,0,-19,2,3,-1,-14,0,-1,0,FALSE
Player State7154,0,-19,2,3,-1,-14,0,-1,0,FALSE
Player State7155,0,-19,1,3,-1,-14,0,-1,0,FALSE
Player State7156,0,-19,1,3,-1,-14,0,-1,0,FALSE
Player State7157,0,-19,1,2,-1,0,0,-1,0,FALSE
Player State7158,0,-19,1,2,-1,0,0,-1,0,FALSE
Player State7159,0,-19,1,2,-2,0,0,-1,0,FALSE
Player State7160,0,-19,1,2,-2,0,0,-1,0,FALSE
Player State7161,0,-20,1,2,-2,0,0,-1,0,FALSE
Player State7162,0,-20,1,2,-2,0,0,-1,0,FALSE
Player State7163,0,-20,1,1,-2,0,0,-1,0,FALSE
Player State7164,0,-20,1,1,-2,0,0,-1,0,FALSE
Player State7165,0,-20,1,1,-3,0,0,-2,0,FALSE
Player State7166,0,-20,1,1,-3,0,0,-2,0,FALSE
Player State7167,0,-20,1,1,-3,0,0,-2,0,FALSE
Player State7168,0,-20,1,1,-3,0,0,-2,0,FALSE
Player State7169,0,-20,1,1,-3,0,0,-2,0,FALSE
Player State7170,0,-20,1,1,-4,0,0,-2,0,FALSE
Player State7171,0,-20,1,1,-4,0,0,-2,0,FALSE
Player State7172,0,-20,1,0,-4,0,0,-2,0,FALSE
Player State7173,0,-20,1,0,-4,0,0,-2,0,FALSE
Player State7174,0,-20,1,0,-4,0,0,-2,0,FALSE
Player State7175,0,-20,1,0,-4,0,0,-2,0,FALSE
Player State7176,0,-20,1,0,-4,0,0,-2,0,FALSE
Player State7177,0,-20,1,0,-5,0,0,-2,0,FALSE
Player State7178,0,-20,1,0,-5,0,0,-2,0,FALSE
Player State7179,0,-20,1,0,-5,0,0,-2,0,FALSE
Player State7180,0,-20,1,0,-5,0,0,-2,0,FALSE
Player State7181,0,-20,1,0,-5,0,0,-2,0,FALSE
Player State7182,0,-21,1,0,-5,0,0,-2,0,FALSE
Player State7183,0,-21,1,0,-5,0,0,-2,0,FALSE
Player State7184,0,-21,1,0,-5,0,0,-2,0,FALSE
Player State7185,0,-21,1,0,-5,0,0,-2,0,FALSE
Player State7186,0,-21,1,0,-5,0,0,-2,0,FALSE
Player State7187,0,-21,1,0,-5,0,0,-2,0,FALSE
Player State7188,0,-21,1,0,-5,0,0,-2,0,FALSE
Player State7189,0,-21,1,0,-5,0,0,-2,0,FALSE
Player State7190,0,-21,1,0,-5,0,0,-2,0,FALSE
Player State7191,0,-21,1,0,-5,0,0,-2,0,FALSE
Player State7192,0,-21,1,0,-5,0,0,-2,0,FALSE
Player State7193,0,-21,1,0,-5,0,0,-2,0,FALSE
Player State7194,0,-21,1,0,-5,0,0,-2,0,FALSE
Player State7195,0,-22,1,0,-5,0,0,-2,0,FALSE
Player State7196,0,-22,1,0,-5,0,0,-2,0,FALSE
Player State7197,0,-22,1,0,-5,0,0,-2,0,FALSE
Player State7198,0,-22,1,0,-5,0,0,-2,0,FALSE
Player State7199,0,-22,1,0,-5,0,0,-2,0,FALSE
Player State7200,0,-22,1,0,-5,0,0,-2,0,FALSE
Player State7201,0,-22,1,0,-5,0,0,-2,0,FALSE
Player State7202,0,-22,1,0,-5,0,0,-2,0,FALSE
Player State7203,0,-22,1,0,-5,0,0,-2,0,FALSE
Player State7204,0,-22,1,0,-5,0,0,-2,0,FALSE
Player State7205,0,-22,1,0,-5,0,0,-2,0,FALSE
Player State7206,0,-22,1,0,-5,0,0,-2,0,FALSE
Player State7207,0,-22,1,0,-5,0,0,-2,0,FALSE
Player State7208,0,-23,1,0,-5,0,0,-2,0,FALSE
Player State7209,0,-23,1,0,-5,0,0,-2,0,FALSE
Player State7210,0,-23,1,0,-5,0,0,-2,0,FALSE
Player State7211,0,-23,1,0,-5,0,0,-2,0,FALSE
Player State7212,0,-23,1,0,-5,0,0,-2,0,FALSE
Player State7213,0,-23,1,0,-5,0,0,-2,0,FALSE
Player State7214,0,-23,1,0,-5,0,0,-2,0,FALSE
Player State7215,0,-23,1,0,-5,0,0,-2,0,FALSE
Player State7216,0,-23,1,0,-5,0,0,-2,0,FALSE
Player State7217,0,-23,2,0,-5,7,0,-2,0,FALSE
Player State7218,0,-23,2,0,-5,7,0,-2,0,FALSE
Player State7219,0,-23,2,0,-5,6,0,-2,0,FALSE
Player State7220,0,-23,2,0,-5,6,0,-2,0,FALSE
Player State7221,0,-23,2,0,-5,6,0,-2,0,FALSE
Player State7222,0,-23,2,0,-5,6,0,-2,0,FALSE
Player State7223,0,-24,2,0,-5,6,0,-2,0,FALSE
Player State7224,0,-24,2,0,-5,6,0,-2,0,FALSE
Player State7225,0,-24,2,0,-5,5,0,-2,0,FALSE
Player State7226,0,-24,2,0,-5,5,0,-2,0,FALSE
Player State7227,0,-24,2,0,-5,5,0,-2,0,FALSE
Player State7228,0,-24,2,0,-5,5,0,-2,0,FALSE
Player State7229,0,-24,2,0,-5,5,0,-2,0,FALSE
Player State7230,0,-24,2,0,-5,4,0,-2,0,FALSE
Player State7231,0,-24,2,0,-5,4,0,-2,0,FALSE
Player State7232,0,-24,2,0,-5,4,0,-2,0,FALSE
Player State7233,0,-24,3,0,-5,4,0,-2,0,FALSE
Player State7234,0,-24,3,0,-5,4,0,-2,0,FALSE
Player State7235,0,-24,3,0,-5,4,0,-2,0,FALSE
Player State7236,0,-24,3,0,-5,3,0,-2,0,FALSE
Player State7237,0,-24,3,0,-5,3,0,-2,0,FALSE
Player State7238,0,-24,3,0,-5,3,0,-2,0,FALSE
Player State7239,0,-25,3,0,-5,3,0,-2,0,FALSE
Player State7240,0,-25,3,0,-5,3,0,-2,0,FALSE
Player State7241,0,-25,3,0,-5,3,0,-2,0,FALSE
Player State7242,0,-25,3,0,-5,3,0,-2,0,FALSE
Player State7243,0,-25,3,0,-5,2,0,-2,0,FALSE
Player State7244,0,-25,3,0,-5,2,0,-2,0,FALSE
Player State7245,0,-25,3,0,-5,2,0,-2,0,FALSE
Player State7246,0,-25,3,0,-5,2,0,-2,0,FALSE
Player State7247,0,-25,3,0,-5,1,0,-2,0,FALSE
Player State7248,0,-25,3,0,-5,1,0,-2,0,FALSE
Player State7249,0,-25,3,0,-5,1,0,-2,0,FALSE
Player State7250,0,-25,3,0,-5,1,0,-2,0,FALSE
Player State7251,0,-25,3,0,-5,1,0,-2,0,FALSE
Player State7252,0,-25,3,0,-5,0,0,-2,0,FALSE
Player State7253,0,-25,3,0,-5,0,0,-2,0,FALSE
Player State7254,0,-25,3,0,-5,0,0,-2,0,FALSE
Player State7255,0,-26,3,0,-5,0,0,-2,0,FALSE
Player State7256,0,-26,3,0,-5,0,0,-2,0,FALSE
Player State7257,0,-26,3,0,-5,0,0,-2,0,FALSE
Player State7258,0,-26,3,0,-5,0,0,-2,0,FALSE
Player State7259,0,-26,3,0,-5,0,0,-2,0,FALSE
Player State7260,0,-26,3,0,-5,0,0,-2,0,FALSE
Player State7261,0,-26,3,0,-5,0,0,-2,0,FALSE
Player State7262,0,-26,3,0,-5,0,0,-2,0,FALSE
Player State7263,0,-26,3,0,-5,-1,0,-2,0,FALSE
Player State7264,0,-26,3,0,-5,-1,0,-2,0,FALSE
Player State7265,0,-26,3,0,-5,-1,0,-2,0,FALSE
Player State7266,0,-26,3,0,-5,-1,0,-2,0,FALSE
Player State7267,0,-26,3,0,-5,-1,0,-2,0,FALSE
Player State7268,0,-27,3,0,-5,-2,0,-2,0,FALSE
Player State7269,0,-27,3,0,-5,-2,0,-2,0,FALSE
Player State7270,0,-27,3,0,-5,-2,0,-2,0,FALSE
Player State7271,0,-27,3,0,-5,-2,0,-2,0,FALSE
Player State7272,0,-27,3,0,-5,-2,0,-2,0,FALSE
Player State7273,0,-27,3,0,-5,-3,0,-2,0,FALSE
Player State7274,0,-27,3,0,-5,-3,0,-2,0,FALSE
Player State7275,0,-27,3,0,-5,-3,0,-2,0,FALSE
Player State7276,0,-27,3,0,-5,-3,0,-2,0,FALSE
Player State7277,0,-27,3,0,-5,-4,0,-2,0,FALSE
Player State7278,0,-27,3,0,-5,-4,0,-2,0,FALSE
Player State7279,0,-27,3,0,-5,-4,0,-2,0,FALSE
Player State7280,0,-27,2,0,-5,-4,0,-2,0,FALSE
Player State7281,0,-27,2,0,-5,-4,0,-2,0,FALSE
Player State7282,0,-27,2,0,-5,-4,0,-2,0,FALSE
Player State7283,0,-28,2,0,-5,-5,0,-2,0,FALSE
Player State7284,0,-28,2,0,-5,-5,0,-2,0,FALSE
Player State7285,0,-28,2,0,-5,-5,0,-2,0,FALSE
Player State7286,0,-28,2,0,-5,-5,0,-2,0,FALSE
Player State7287,0,-28,2,0,-5,-5,0,-2,0,FALSE
Player State7288,0,-28,2,0,-5,-5,0,-2,0,FALSE
Player State7289,0,-28,2,0,-5,-6,0,-2,0,FALSE
Player State7290,0,-28,2,0,-5,-6,0,-2,0,FALSE
Player State7291,0,-28,2,0,-5,-6,0,-2,0,FALSE
Player State7292,0,-28,2,0,-5,-6,0,-2,0,FALSE
Player State7293,0,-28,2,0,-5,-6,0,-2,0,FALSE
Player State7294,0,-28,2,0,-5,-7,0,-2,0,FALSE
Player State7295,0,-28,2,0,-5,-7,0,-2,0,FALSE
Player State7296,0,-28,1,0,-5,-7,0,-2,0,FALSE
Player State7297,0,-28,1,0,-5,-7,0,-2,0,FALSE
Player State7298,0,-28,1,0,-5,0,0,-2,0,FALSE
Player State7299,0,-28,1,0,-5,0,0,-2,0,FALSE
Player State7300,0,-29,2,0,-5,7,0,-2,0,FALSE
Player State7301,0,-29,2,0,-5,7,0,-2,0,FALSE
Player State7302,0,-29,2,0,-5,6,0,-2,0,FALSE
Player State7303,0,-29,2,0,-5,6,0,-2,0,FALSE
Player State7304,0,-29,2,0,-5,6,0,-2,0,FALSE
Player State7305,0,-29,2,0,-5,6,0,-2,0,FALSE
Player State7306,0,-29,2,0,-5,6,0,-2,0,FALSE
Player State7307,0,-29,2,0,-5,5,0,-2,0,FALSE
Player State7308,0,-29,2,0,-5,5,0,-2,0,FALSE
Player State7309,0,-29,2,0,-5,5,0,-2,0,FALSE
Player State7310,0,-29,2,0,-5,5,0,-2,0,FALSE
Player State7311,-10,-1,12,-3,3,0,0,-3,0,FALSE
Player State7312,-10,-1,12,-3,3,0,0,-3,0,FALSE
Player State7313,-10,-1,12,-3,3,0,0,-3,0,FALSE
Player State7314,-10,-1,12,-3,4,0,0,3,0,FALSE
Player State7315,-10,-1,12,-3,4,0,0,3,0,FALSE
Player State7316,-10,-1,12,-3,4,0,0,3,0,FALSE
Player State7317,-10,-1,12,-3,4,0,0,3,0,FALSE
Player State7318,-10,-1,12,-3,4,7,0,3,0,FALSE
Player State7319,-10,-1,12,-3,4,7,0,3,0,FALSE
Player State7320,-10,-1,12,-3,4,6,0,3,0,FALSE
Player State7321,-10,-1,12,-3,4,6,0,3,0,FALSE
Player State7322,-10,-1,12,-3,4,6,0,2,0,FALSE
Player State7323,-10,-1,12,-3,4,6,0,2,0,FALSE
Player State7324,-10,-1,12,-3,4,6,0,2,0,FALSE
Player State7325,-10,-1,12,-3,4,6,0,2,0,FALSE
Player State7326,-10,-1,12,-3,5,5,0,2,0,FALSE
Player State7327,-10,-1,12,-3,5,5,0,2,0,FALSE
Player State7328,-10,-1,12,-3,5,5,0,2,0,FALSE
Player State7329,-10,0,12,-3,5,5,0,2,0,FALSE
Player State7330,-10,0,12,-3,5,5,0,2,0,FALSE
Player State7331,-10,0,12,-2,5,5,0,1,0,FALSE
Player State7332,-10,0,12,-2,5,5,0,1,0,FALSE
Player State7333,-10,0,13,-2,5,4,0,1,0,FALSE
Player State7334,-10,0,13,-2,5,4,0,1,0,FALSE
Player State7335,-10,0,13,-2,5,4,0,1,0,FALSE
Player State7336,-10,0,13,-2,5,4,0,1,0,FALSE
Player State7337,-10,0,13,-2,5,4,0,1,0,FALSE
Player State7338,-10,0,13,-2,5,4,0,1,0,FALSE
Player State7339,-10,0,13,-2,5,3,0,1,0,FALSE
Player State7340,-10,0,13,-2,5,3,0,1,0,FALSE
Player State7341,-11,0,13,-2,5,3,0,1,0,FALSE
Player State7342,-11,0,13,-2,5,3,0,1,0,FALSE
Player State7343,-11,0,13,-2,5,3,0,1,0,FALSE
Player State7344,-11,0,13,-2,5,3,0,1,0,FALSE
Player State7345,-11,0,13,-2,5,2,0,1,0,FALSE
Player State7346,-11,0,13,-2,5,2,0,1,0,FALSE
Player State7347,-11,0,13,-2,5,2,0,1,0,FALSE
Player State7348,-11,0,13,-2,5,2,0,1,0,FALSE
Player State7349,-11,0,13,-2,5,2,0,1,0,FALSE
Player State7350,-11,0,13,-2,5,1,0,1,0,FALSE
Player State7351,-11,0,13,-2,5,1,0,1,0,FALSE
Player State7352,-11,0,13,-2,5,1,0,1,0,FALSE
Player State7353,-11,0,13,-2,5,1,0,1,0,FALSE
Player State7354,-11,0,13,-2,5,0,0,1,0,FALSE
Player State7355,-11,0,13,-2,5,0,0,1,0,FALSE
Player State7356,-11,0,13,-2,5,0,0,1,0,FALSE
Player State7357,-11,0,13,-2,5,0,0,1,0,FALSE
Player State7358,-11,0,13,-2,5,0,0,1,0,FALSE
Player State7359,-11,0,13,-2,5,0,0,1,0,FALSE
Player State7360,-11,0,13,-2,5,0,0,1,0,FALSE
Player State7361,-11,0,13,-2,5,0,0,1,0,FALSE
Player State7362,-11,0,13,-2,5,0,0,1,0,FALSE
Player State7363,-11,1,13,-2,5,0,0,1,0,FALSE
Player State7364,-11,1,13,-2,5,0,0,1,0,FALSE
Player State7365,-11,1,13,-2,5,-1,0,1,0,FALSE
Player State7366,-11,1,13,-2,5,-1,0,1,0,FALSE
Player State7367,-11,1,13,-2,5,-1,0,1,0,FALSE
Player State7368,-11,1,13,-2,5,-1,0,1,0,FALSE
Player State7369,-11,1,13,-2,5,-1,0,1,0,FALSE
Player State7370,-11,1,13,-2,5,-2,0,1,0,FALSE
Player State7371,-11,1,13,-2,5,-2,0,1,0,FALSE
Player State7372,-11,1,13,-2,5,-2,0,1,0,FALSE
Player State7373,-11,1,13,-2,5,-2,0,1,0,FALSE
Player State7374,-11,1,13,-2,5,-2,0,1,0,FALSE
Player State7375,-11,1,13,-2,5,-3,0,1,0,FALSE
Player State7376,-11,1,13,-2,5,-3,0,1,0,FALSE
Player State7377,-12,1,13,-2,5,-3,0,1,0,FALSE
Player State7378,-12,1,13,-2,5,-3,0,1,0,FALSE
Player State7379,-12,1,13,-1,5,-3,0,1,0,FALSE
Player State7380,-12,1,13,-1,5,-3,0,1,0,FALSE
Player State7381,-12,2,13,-1,5,-3,0,1,0,FALSE
Player State7382,-12,2,13,-1,5,-3,0,1,0,FALSE
Player State7383,-12,2,13,-1,5,-3,0,1,0,FALSE
Player State7384,-12,2,13,-1,5,-4,0,1,0,FALSE
Player State7385,-12,2,13,-1,5,-4,0,1,0,FALSE
Player State7386,-12,2,13,-1,5,-4,0,1,0,FALSE
Player State7387,-12,2,13,-1,5,-4,0,1,0,FALSE
Player State7388,-12,2,13,-1,5,-4,0,1,0,FALSE
Player State7389,-12,2,12,-1,5,-5,0,1,0,FALSE
Player State7390,-12,2,12,-1,5,-5,0,1,0,FALSE
Player State7391,-12,2,12,-1,5,-5,0,1,0,FALSE
Player State7392,-12,2,12,-1,5,-5,0,1,0,FALSE
Player State7393,-12,2,12,-1,5,-6,0,1,0,FALSE
Player State7394,-12,2,12,-1,5,-6,0,1,0,FALSE
Player State7395,-12,2,12,-1,5,-6,0,1,0,FALSE
Player State7396,-12,2,12,-1,5,-6,0,1,0,FALSE
Player State7397,-12,2,12,-1,5,-6,0,1,0,FALSE
Player State7398,-12,3,12,-1,5,-7,0,1,0,FALSE
Player State7399,-12,3,12,-1,5,-7,0,1,0,FALSE
Player State7400,-12,3,12,-1,5,-7,0,1,0,FALSE
Player State7401,-12,3,12,-1,5,0,0,1,0,FALSE
Player State7402,-12,3,12,-1,5,0,0,1,0,FALSE
Player State7403,-12,3,12,-1,5,7,0,1,0,FALSE
Player State7404,-12,3,12,-1,5,7,0,1,0,FALSE
Player State7405,-12,3,12,-1,5,6,0,1,0,FALSE
Player State7406,-12,3,12,-1,5,6,0,1,0,FALSE
Player State7407,-12,3,12,-1,5,6,0,1,0,FALSE
Player State7408,-12,3,12,-1,5,6,0,1,0,FALSE
Player State7409,-12,3,12,-1,5,6,0,1,0,FALSE
Player State7410,-12,3,12,-1,5,6,0,1,0,FALSE
Player State7411,-12,3,12,-1,5,5,0,1,0,FALSE
Player State7412,-12,3,12,-1,5,5,0,1,0,FALSE
Player State7413,-12,3,12,-1,5,5,0,1,0,FALSE
Player State7414,-12,3,12,-1,5,5,0,1,0,FALSE
Player State7415,-12,4,13,-1,5,5,0,0,0,FALSE
Player State7416,-12,4,13,-1,5,5,0,0,0,FALSE
Player State7417,-12,4,13,-1,5,4,0,0,0,FALSE
Player State7418,-12,4,13,-1,5,4,0,0,0,FALSE
Player State7419,-12,4,13,-1,5,4,0,0,0,FALSE
Player State7420,-12,4,13,-1,5,4,0,0,0,FALSE
Player State7421,-12,4,13,-1,4,4,0,0,0,FALSE
Player State7422,-12,4,13,-1,4,4,0,0,0,FALSE
Player State7423,-12,4,13,-1,4,3,0,0,0,FALSE
Player State7424,-12,4,13,-1,4,3,0,0,0,FALSE
Player State7425,-12,4,13,-1,4,3,0,0,0,FALSE
Player State7426,-12,4,13,-1,4,3,0,0,0,FALSE
Player State7427,-12,4,13,-1,4,2,0,0,0,FALSE
Player State7428,-12,4,13,-1,4,2,0,0,0,FALSE
Player State7429,-12,4,13,-1,4,2,0,0,0,FALSE
Player State7430,-12,4,13,-1,4,2,0,0,0,FALSE
Player State7431,-12,4,13,-1,4,2,0,0,0,FALSE
Player State7432,-12,4,13,-1,4,2,0,0,0,FALSE
Player State7433,-12,4,13,-1,4,1,0,-1,0,FALSE
Player State7434,-12,4,13,-1,4,1,0,-1,0,FALSE
Player State7435,-12,5,13,-1,4,1,0,-1,0,FALSE
Player State7436,-12,5,13,-1,4,1,0,-1,0,FALSE
Player State7437,-13,5,13,-1,4,1,0,-1,0,FALSE
Player State7438,-13,5,13,-1,4,1,0,-1,0,FALSE
Player State7439,-13,5,13,-1,4,1,0,-1,0,FALSE
Player State7440,-13,5,13,-1,3,0,0,-1,0,FALSE
Player State7441,-13,5,13,-1,3,0,0,-1,0,FALSE
Player State7442,-13,5,13,-1,3,0,0,-2,0,FALSE
Player State7443,-13,5,13,-1,3,0,0,-2,0,FALSE
Player State7444,-13,5,13,-1,3,0,0,-2,0,FALSE
Player State7445,-13,5,13,-1,3,0,0,-2,0,FALSE
Player State7446,-13,5,13,-1,3,0,0,-2,0,FALSE
Player State7447,-13,5,13,-1,3,0,0,-2,0,FALSE
Player State7448,-13,5,13,-1,3,0,0,-2,0,FALSE
Player State7449,-13,5,13,-1,3,-1,0,-2,0,FALSE
Player State7450,-13,5,13,-1,3,-1,0,-2,0,FALSE
Player State7451,-13,5,13,-1,3,-1,0,-2,0,FALSE
Player State7452,-13,5,13,-1,3,-1,0,-2,0,FALSE
Player State7453,-13,5,13,-1,3,-1,0,-2,0,FALSE
Player State7454,-13,5,13,-1,3,-1,0,-2,0,FALSE
Player State7455,-13,5,13,-1,3,-2,0,-2,0,FALSE
Player State7456,-13,5,13,-1,3,-2,0,-2,0,FALSE
Player State7457,-13,5,13,-1,3,-2,0,-2,0,FALSE
Player State7458,-13,5,13,-1,2,-2,0,-2,0,FALSE
Player State7459,-13,5,13,-1,2,-2,0,-2,0,FALSE
Player State7460,-13,5,13,-1,2,-2,0,-2,0,FALSE
Player State7461,-13,5,13,-1,2,-3,0,-2,0,FALSE
Player State7462,-13,5,13,-1,2,-3,0,-2,0,FALSE
Player State7463,-13,6,13,-1,2,-3,0,-2,0,FALSE
Player State7464,-13,6,13,-1,2,-3,0,-2,0,FALSE
Player State7465,-13,6,13,-1,2,-3,0,-2,0,FALSE
Player State7466,-13,6,13,-1,2,-4,0,-2,0,FALSE
Player State7467,-13,6,13,-1,2,-4,0,-2,0,FALSE
Player State7468,-13,6,13,-1,2,-4,0,-2,0,FALSE
Player State7469,-13,6,13,-1,2,-4,0,-2,0,FALSE
Player State7470,-13,6,13,-1,2,-4,0,-2,0,FALSE
Player State7471,-13,6,13,-1,2,-5,0,-2,0,FALSE
Player State7472,-13,6,13,-1,2,-5,0,-2,0,FALSE
Player State7473,-13,6,12,-1,2,-5,0,-2,0,FALSE
Player State7474,-13,6,12,-1,2,-5,0,-2,0,FALSE
Player State7475,-13,6,12,-1,2,-5,0,-2,0,FALSE
Player State7476,-13,6,12,-1,1,-5,0,-2,0,FALSE
Player State7477,-13,6,12,-1,1,-5,0,-2,0,FALSE
Player State7478,-13,6,12,-1,1,-5,0,-2,0,FALSE
Player State7479,-13,6,12,-1,1,-6,0,-2,0,FALSE
Player State7480,-13,6,12,-1,1,-6,0,-2,0,FALSE
Player State7481,-13,6,12,-1,1,-6,0,-2,0,FALSE
Player State7482,-13,6,12,-1,1,-6,0,-2,0,FALSE
Player State7483,-13,6,12,-1,1,-7,0,-2,0,FALSE
Player State7484,-13,6,12,-1,1,-7,0,-2,0,FALSE
Player State7485,-13,6,12,-1,1,-7,0,-2,0,FALSE
Player State7486,-13,6,12,-1,1,-7,0,-2,0,FALSE
Player State7487,-13,6,12,-1,0,0,0,-2,0,FALSE
Player State7488,-13,6,12,-1,0,0,0,-2,0,FALSE
Player State7489,-13,6,12,-1,0,7,0,-2,0,FALSE
Player State7490,-13,6,12,-1,0,7,0,-2,0,FALSE
Player State7491,-13,6,12,-1,0,6,0,-2,0,FALSE
Player State7492,-13,6,12,-1,0,6,0,-2,0,FALSE
Player State7493,-13,6,12,-1,0,6,0,-2,0,FALSE
Player State7494,-13,6,12,-1,0,6,0,-2,0,FALSE
Player State7495,-13,6,12,-1,0,6,0,-2,0,FALSE
